EPOCHS,LOSS,ACC,VAL_LOSS,VAL_ACC,TIME
0,0.6876111626625061,0.5559006333351135,0.6876598000526428,0.4636363685131073,44.494056701660156
1,0.683950662612915,0.5512422323226929,0.6793135404586792,0.4727272689342499,26.250709295272827
2,0.6718809008598328,0.5683229565620422,0.6643927097320557,0.4909090995788574,25.1037495136261
3,0.6554353833198547,0.6180124282836914,0.6484364867210388,0.5545454621315002,25.650691986083984
4,0.6391274333000183,0.6475155353546143,0.6318329572677612,0.5727272629737854,24.566691875457764
5,0.6246987581253052,0.6568322777748108,0.6116551756858826,0.6181818246841431,24.668728351593018
6,0.592795729637146,0.6940993666648865,0.5931206941604614,0.6181818246841431,24.60552954673767
7,0.5910677909851074,0.7329192757606506,0.5614649057388306,0.7727272510528564,24.33467674255371
8,0.5571515560150146,0.7624223828315735,0.5322757363319397,0.7909091114997864,24.993345022201538
9,0.5157610177993774,0.79347825050354,0.501369059085846,0.7909091114997864,25.285178184509277
10,0.4847337603569031,0.8136646151542664,0.46899116039276123,0.8272727131843567,24.205368757247925
11,0.43776896595954895,0.8757764101028442,0.426390141248703,0.8636363744735718,25.510027408599854
12,0.39526912569999695,0.8773291707038879,0.38771116733551025,0.8727272748947144,25.040684938430786
13,0.374380886554718,0.8726708292961121,0.3751424252986908,0.8818181753158569,25.238640308380127
14,0.35390013456344604,0.8913043737411499,0.361575186252594,0.8818181753158569,25.577022552490234
15,0.30236372351646423,0.9130434989929199,0.31190621852874756,0.8727272748947144,24.58412003517151
16,0.28978434205055237,0.9145962595939636,0.29276302456855774,0.8727272748947144,24.525047302246094
17,0.2774371802806854,0.9068322777748108,0.2751460671424866,0.8727272748947144,24.11954689025879
18,0.25049689412117004,0.9301242232322693,0.2676338851451874,0.8909090757369995,24.292340993881226
19,0.24022769927978516,0.9130434989929199,0.25165870785713196,0.8999999761581421,24.338642597198486
20,0.23745575547218323,0.9192546606063843,0.2871128022670746,0.8909090757369995,24.9914608001709
